codigo_partido	nombre	coalicion	partidos_coalicion	tradicional	temporalidad	gradonac	ideologia	paso_ideologia	justificacion_ideologia	grupo_representativo_1	paso1_gr	justificacion_gr_1	grupo_representativo_2	paso2_gr	justificacion_gr_2	part_alcaldia	part_asamblea	part_camara	part_concejo	part_gobernacion	part_presidencia	part_presidencia_1v	part_presidencia_2v	part_senado	fuente_ideologia	fuente_gr
20191312	"COALICION CONCEJO DE BELLO-ANT.UNIDAD POR BELLO"	1	""	0	"2019-2019"	99	4		""	99		""	99		""	0	0	0	1	0	0	0	0	0	""	""
20191313	"COALICION CONCEJO DE BELLO-ANT.  PARTIDO RADICAL RADICAL Y PARTIDO MIRA"	1	"[20030001,20000036]"	0	"2019-2019"	1	3		""	98		""	98		""	0	0	0	1	0	0	0	0	0	""	""
20191314	"G.S.C  CALDAS PARA TODOS"	0	""	0	"2019-2019"	0	4		""	99		""	99		""	1	0	0	1	0	0	0	0	0	""	""
20191315	"COALICION CONCEJO CALDAS-ANT.ALIANZA SOCIAL INDEPENDIENTE Y PARTIDO MIRA"	1	"[19910006,20000036]"	0	"2019-2019"	99	1	6	"Las coaliciones se asignan de izquierda si al menos más de la mitad de los partidos que hacen parte de la coalición han sido catalogados como de izquierda. En el caso en que la coalición consista de exactamente dos partidos, se deberá contar con el 100%"	98		""	98		""	0	0	0	1	0	0	0	0	0	""	""
20191316	"COALICION CONCEJO EL CARMEN DE VIBORAL-ANT.ALIANZA SOCIAL INDEPENDIENTE Y PARTIDO MIRA"	1	"[19910006,20000036]"	0	"2019-2019"	99	1	6	"Las coaliciones se asignan de izquierda si al menos más de la mitad de los partidos que hacen parte de la coalición han sido catalogados como de izquierda. En el caso en que la coalición consista de exactamente dos partidos, se deberá contar con el 100%"	98		""	98		""	0	0	0	1	0	0	0	0	0	""	""
20191317	"COALICION CONCEJO EL CARMEN DE VIBORAL-ANT.ALIANZA ALTERNATIVA POR EL CARMEN"	1	""	0	"2019-2019"	99	4		""	99		""	99		""	0	0	0	1	0	0	0	0	0	""	""
20191318	"G.S.C  FIRMES POR CHIGORODO"	0	""	0	"2019-2019"	0	4		""	99		""	99		""	0	0	0	1	0	0	0	0	0	""	""
20191319	"COALICION CONCEJO DE CHIGORODO-ANT.PARTIDO CAMBIO RADICAL Y PARTIDO MIRA"	1	"[20030001,20000036]"	0	"2019-2019"	1	3		""	98		""	98		""	0	0	0	1	0	0	0	0	0	""	""
20191320	"G.S.C  COPACABANA+SOCIAL"	0	""	0	"2019-2019"	0	4		""	99		""	99		""	0	0	0	1	0	0	0	0	0	""	""
20191321	"G.S.C  COPACABANA 2020, PARA LA GENTE"	0	""	0	"2019-2019"	0	4		""	99		""	99		""	0	0	0	1	0	0	0	0	0	""	""
20191322	"COALICION CONCEJO DE COPACABANA-ANT.PARTIDO CENTRO DEMOCRATICO Y PARTIDO MIRA"	1	"[20130001,20000036]"	0	"2019-2019"	1	3		""	98		""	98		""	0	0	0	1	0	0	0	0	0	""	""
20191323	"G.S.C  SOMOS ENVIGADO"	0	""	0	"2019-2019"	0	4		""	99		""	99		""	0	0	0	1	0	0	0	0	0	""	""
20191324	"G.S.C  MOVIMIENTO DE RENOVACION LIBERAL FRONTINO"	0	""	0	"2019-2019"	0	4		""	99		""	99		""	0	0	0	1	0	0	0	0	0	""	""
20191325	"G.S.C  PRIMERO GIRARDOTA"	0	""	0	"2019-2019"	0	4		""	99		""	99		""	0	0	0	1	0	0	0	0	0	""	""
20191326	"COALICION CONCEJO DE GIRARDOTA-ANT.PARTIDO ALIANZA VERDE Y POLO DEMOCRATICO ALTERNATIVO - ""COALICION CONCIENCIA"""	1	"[20090002,20050001]"	0	"2019-2019"	0	3		""	99		""	98		""	0	0	0	1	0	0	0	0	0	""	""
20191327	"COALICION CONCEJO DE ITAGUI-ANT.PARTIDO CENTRO DEMOCRATICO Y PARTIDO MIRA"	1	"[20130001,20000036]"	0	"2019-2019"	1	3		""	98		""	98		""	0	0	0	1	0	0	0	0	0	""	""
20191328	"G.S.C  ITAGUI SOMOS TODOS"	0	""	0	"2019-2019"	0	4		""	99		""	99		""	0	0	0	1	0	0	0	0	0	""	""
20191329	"COALICION CONCEJO DE ITUANGO-ANT.PARTIDO ALIANZA VERDE Y POLO DEMOCRATICO ALTERNATIVO - ""COALICION ITUANGO"""	1	"[20090002,20050001]"	0	"2019-2019"	0	3		""	99		""	98		""	0	0	0	1	0	0	0	0	0	""	""
20191330	"G.S.C  MOVIMIENTO COMPROMISO CIUDADANO LA ESTRELLA"	0	""	0	"2019-2019"	0	4		""	99		""	99		""	0	0	0	1	0	0	0	0	0	""	""
20191331	"G.S.C  CREO"	0	""	0	"2019-2019"	0	4		""	99		""	99		""	0	0	0	1	0	0	0	0	0	""	""
20191332	"G.S.C  JUNTOS POR LA ESTRELLA"	0	""	0	"2019-2019"	0	4		""	99		""	99		""	0	0	0	1	0	0	0	0	0	""	""
20191333	"COALICION CONCEJO DE MARINILLA-ANT.PARTIDO ALIANZA VERDE - PARTIDO COLOMBIA HUMANA Y UNION PATRIOTICA Y POLO DEMOCRATICO ALTERNATIVO - ""COALICION ALIANZA POR MARINILLA"""	1	"[20090002,20190033,20050001]"	0	"2019-2019"	99	1	6	"Las coaliciones se asignan de izquierda si al menos más de la mitad de los partidos que hacen parte de la coalición han sido catalogados como de izquierda. En el caso en que la coalición consista de exactamente dos partidos, se deberá contar con el 100%"	99		""	98		""	0	0	0	1	0	0	0	0	0	""	""
20191334	"G.S.C  MARINILLA EMPRENDEDORA"	0	""	0	"2019-2019"	0	4		""	99		""	99		""	0	0	0	1	0	0	0	0	0	""	""
20191335	"G.S.C  AVANCEMOS"	0	""	0	"2019-2019"	0	4		""	99		""	99		""	1	0	0	1	0	0	0	0	0	""	""
20191336	"G.S.C  MARINILLA CON FUTURO"	0	""	0	"2019-2019"	0	4		""	99		""	99		""	0	0	0	1	0	0	0	0	0	""	""
20191337	"COALICION CONCEJO DE NECOCLI-ANT.PARTIDO CENTRO DEMOCRATICO Y PARTIDO MIRA"	1	"[20130001,20000036]"	0	"2019-2019"	1	3		""	98		""	98		""	0	0	0	1	0	0	0	0	0	""	""
20191339	"G.S.C  REMEDIOS POSIBLE"	0	""	0	"2019-2019"	0	4		""	99		""	99		""	0	0	0	1	0	0	0	0	0	""	""
20191340	"COALICION CONCEJO DE RIONEGRO-ANT.COALICION POR LA ESPERANZA"	1	""	0	"2019-2019"	99	4		""	99		""	99		""	0	0	0	1	0	0	0	0	0	""	""
20191341	"G.S.C  UNIDOS POR SABANETA"	0	""	0	"2019-2019"	0	4		""	99		""	99		""	0	0	0	1	0	0	0	0	0	""	""
20191342	"G.S.C  UNIDOS POR EL CAMBIO"	0	""	0	"2019-2019"	0	4		""	99		""	99		""	0	0	0	1	0	0	0	0	0	""	""
20191343	"G.S.C  TURBO TIERRA DE TODOS"	0	""	0	"2019-2019"	0	4		""	99		""	99		""	0	0	0	1	0	0	0	0	0	""	""
20191344	"G.S.C  MOVIMIENTO POLITICO LLENOS DE FE"	0	""	0	"2019-2019"	0	4		""	3	1	"El partido se autodefine a sí mismo como perteneciente a alguna categoría, utilizando su nombre o eslogan"	99		""	0	0	0	1	0	0	0	0	0	""	""
20191345	"COALICION CONCEJO DE TURBO-ANT.PARTIDO CENTRO DEMOCRATICO Y PARTIDO MIRA"	1	"[20130001,20000036]"	0	"2019-2019"	1	3		""	98		""	98		""	0	0	0	1	0	0	0	0	0	""	""
20191346	"G.S.C  MOVIMIENTO CIVICO TU ERES TURBO"	0	""	0	"2019-2019"	0	4		""	99		""	99		""	0	0	0	1	0	0	0	0	0	""	""
20191347	"COALICION CONCEJO DE YONDO-ANT.PARTIDO COLOMBIA HUMANA Y UNION PATRIOTICA Y PARTIDO FARC - ""PROGRESO PARA YONDO"""	1	"[20190033,20170003]"	0	"2019-2019"	0	1	6	"Las coaliciones se asignan de izquierda si al menos más de la mitad de los partidos que hacen parte de la coalición han sido catalogados como de izquierda. En el caso en que la coalición consista de exactamente dos partidos, se deberá contar con el 100%"	4	6	"Cuando más del 50% de los partidos de la coalición sean de la misma categoría, entonces la coalición heredará esta clasificación. En el caso en que la coalición consista de exactamente dos partidos, se deberá contar con el 100%"	98		""	0	0	0	1	0	0	0	0	0	""	""
20191348	"G.S.C  AVANCEMOS MAGDALENA MEDIO SONSONEÑO"	0	""	0	"2019-2019"	0	4		""	99		""	99		""	0	0	0	1	0	0	0	0	0	""	""
20191349	"G.S.C  MOVIMIENTO PARTICIPATIVO COMUNITARIO"	0	""	0	"2019-2019"	0	4		""	99		""	99		""	0	0	0	1	0	0	0	0	0	""	""
20191350	"COALICION CONCEJO DE BARRANQUILLA-ATL.PARTIDO COLOMBIA HUMANA Y UNION PATRIOTICA - MOVIMIENTO MAIS Y PARTIDO ALIANZA VERDE - ""COALICION BARRANQUILLA HUMANA"""	1	"[20190033,20130002,20090002]"	0	"2019-2019"	99	1	6	"Las coaliciones se asignan de izquierda si al menos más de la mitad de los partidos que hacen parte de la coalición han sido catalogados como de izquierda. En el caso en que la coalición consista de exactamente dos partidos, se deberá contar con el 100%"	98		""	98		""	0	0	0	1	0	0	0	0	0	""	""
20191351	"G.S.C  TODOS UNIDOS POR GALAPA"	0	""	0	"2019-2019"	0	4		""	99		""	99		""	0	0	0	1	0	0	0	0	0	""	""
20191352	"COALICION CONCEJO DE MALAMBO-AT.PARTIDO COLOMBIA HUMANA Y UNION PATRIOTICA Y POLO DEMOCRATICO ALTERNATIVO- ""COALICION SOMOS MALAMBO"""	1	"[20190033,20050001]"	0	"2019-2019"	0	1	6	"Las coaliciones se asignan de izquierda si al menos más de la mitad de los partidos que hacen parte de la coalición han sido catalogados como de izquierda. En el caso en que la coalición consista de exactamente dos partidos, se deberá contar con el 100%"	98		""	98		""	0	0	0	1	0	0	0	0	0	""	""
20191353	"COALICION CONCEJO DE SUAN-ATL.POLO DEMOCRATICO ALTERNATIVO Y PARTIDO ALIANZA VERDE - ""COALICION NUEVA FUERZA ALTERNATIVA"""	1	"[20050001,20090002]"	0	"2019-2019"	0	3		""	99		""	98		""	0	0	0	1	0	0	0	0	0	""	""
20191354	"COALICION CONCEJO DE CARTAGENA-BOL.PARTIDO CENTRO DEMOCRATICO Y PARTIDO MIRA"	1	"[20130001,20000036]"	0	"2019-2019"	1	3		""	98		""	98		""	0	0	0	1	0	0	0	0	0	""	""
20191355	"COALICION CONCEJO DE CARTAGENA-BOL.POLO DEMOCRATICO ALTERNATIVO - MOVIMIENTO MAIS Y PARTIDO COLOMBIA HUMANA Y UNION PATRIOTICA - ""COALICION ALTERNATIVA CARTAGENA"""	1	"[20050001,20130002,20190033]"	0	"2019-2019"	0	1	6	"Las coaliciones se asignan de izquierda si al menos más de la mitad de los partidos que hacen parte de la coalición han sido catalogados como de izquierda. En el caso en que la coalición consista de exactamente dos partidos, se deberá contar con el 100%"	98		""	98		""	0	0	0	1	0	0	0	0	0	""	""
20191356	"COALICION CONCEJO DE ARJONA-BOL.PARTIDO COLOMBIA HUMANA Y UNION PATRIOTICA Y POLO DEMOCRATICO ALTERNATIVO - ""VENGA ESA MANO PUEBLO"""	1	"[20190033,20050001]"	0	"2019-2019"	0	1	6	"Las coaliciones se asignan de izquierda si al menos más de la mitad de los partidos que hacen parte de la coalición han sido catalogados como de izquierda. En el caso en que la coalición consista de exactamente dos partidos, se deberá contar con el 100%"	98		""	98		""	0	0	0	1	0	0	0	0	0	""	""
20191357	"COALICION CONCEJO DE ARJONA-BOL.PARTIDO CENTRO DEMOCRATICO Y PARTIDO MIRA"	1	"[20130001,20000036]"	0	"2019-2019"	1	3		""	98		""	98		""	0	0	0	1	0	0	0	0	0	""	""
20191358	"COALICION CONCEJO DE EL CARMEN DE BOLIVAR-BOL.PARTIDO CENTRO DEMOCRATICO Y PARTIDO MIRA"	1	"[20130001,20000036]"	0	"2019-2019"	1	3		""	98		""	98		""	0	0	0	1	0	0	0	0	0	""	""
20191359	"G.S.C  MOVIMIENTO PACIFICO DE LA ALTA MONTAÑA"	0	""	0	"2019-2019"	0	4		""	99		""	99		""	0	0	0	1	0	0	0	0	0	""	""
20191360	"COALICION CONCEJO DE MAGANGUE-BOL.COALICION CONVERGENCIA MAGANGUE DECENTE"	1	""	0	"2019-2019"	99	4		""	99		""	99		""	0	0	0	1	0	0	0	0	0	""	""
20191361	"G.S.C  MAGANGUE REVOLUCION COMUNITARIA"	0	""	0	"2019-2019"	0	4		""	99		""	99		""	0	0	0	1	0	0	0	0	0	""	""
20191362	"COALICION CONCEJO DE MAGANGUE-BOL.PARTIDO CENTRO DEMOCRATICO Y PARTIDO MIRA"	1	"[20130001,20000036]"	0	"2019-2019"	1	3		""	98		""	98		""	0	0	0	1	0	0	0	0	0	""	""
20191363	"COALICION CONCEJO DE MARIA LA BAJA-BOL.PARTIDO COLOMBIA HUMANA Y UNION PATRIOTICA Y POLO DEMOCRATICO ALTERNATIVO - ""UNIDOS POR MARIA LA BAJA"""	1	"[20190033,20050001]"	0	"2019-2019"	0	1	6	"Las coaliciones se asignan de izquierda si al menos más de la mitad de los partidos que hacen parte de la coalición han sido catalogados como de izquierda. En el caso en que la coalición consista de exactamente dos partidos, se deberá contar con el 100%"	98		""	98		""	0	0	0	1	0	0	0	0	0	""	""
20191364	"COALICION CONCEJO DE TURBACO-BOL.PARTIDO CENTRO DEMOCRATICO Y PARTIDO MIRA"	1	"[20130001,20000036]"	0	"2019-2019"	1	3		""	98		""	98		""	0	0	0	1	0	0	0	0	0	""	""
20191365	"COALICION CONCEJO DE TUNJA-BOY.PARTIDO CONSERVADOR Y PARTIDO MIRA"	1	"[18490002,20000036]"	0	"2019-2019"	1	3		""	98		""	98		""	0	0	0	1	0	0	0	0	0	""	""
20191366	"G.S.C  LATIMOS MOVIMIENTO CIVICO POR TUNJA"	0	""	0	"2019-2019"	0	4		""	99		""	99		""	0	0	0	1	0	0	0	0	0	""	""
20191367	"COALICION CONCEJO DE TUNJA-BOY.POLO DEMOCRATICO ALTERNATIVO Y PARTIDO COLOMBIA HUMANA Y UNION PATRIOTICA - ""COALICION TUNJA"""	1	"[20050001,20190033]"	0	"2019-2019"	0	1	6	"Las coaliciones se asignan de izquierda si al menos más de la mitad de los partidos que hacen parte de la coalición han sido catalogados como de izquierda. En el caso en que la coalición consista de exactamente dos partidos, se deberá contar con el 100%"	98		""	98		""	0	0	0	1	0	0	0	0	0	""	""
20191368	"G.S.C  SOMOS EL CAMBIO"	0	""	0	"2019-2019"	0	4		""	99		""	99		""	1	0	0	1	0	0	0	0	0	""	""
20191369	"COALICION CONCEJO DE CHIQUINQUIRA-BOY.PARTIDO CAMBIO RADICAL Y PARTIDO MIRA"	1	"[20030001,20000036]"	0	"2019-2019"	1	3		""	98		""	98		""	0	0	0	1	0	0	0	0	0	""	""
20191370	"COALICION CONCEJO DE DUITAMA-BOY.PARTIDO CENTRO DEMOCRATICO Y PARTIDO MIRA"	1	"[20130001,20000036]"	0	"2019-2019"	1	3		""	98		""	98		""	0	0	0	1	0	0	0	0	0	""	""
20191371	"COALICION CONCEJO DE MONIQUIRA-BOY.POLO DEMOCRATICO ALTERNATIVO Y PARTIDO COLOMBIA HUMANA Y UNION PATRIOTICA - ""POR LA MONIQUIRA QUE QUEREMOS"""	1	"[20050001,20190033]"	0	"2019-2019"	0	1	6	"Las coaliciones se asignan de izquierda si al menos más de la mitad de los partidos que hacen parte de la coalición han sido catalogados como de izquierda. En el caso en que la coalición consista de exactamente dos partidos, se deberá contar con el 100%"	98		""	98		""	0	0	0	1	0	0	0	0	0	""	""
20191372	"G.S.C  MOVIMIENTO SOCIAL CIVICO Y DEPORTIVO # SOMOS NOBSA"	0	""	0	"2019-2019"	0	4		""	99		""	99		""	0	0	0	1	0	0	0	0	0	""	""
20191373	"COALICION CONCEJO DE PUERTO BOYACA-BOY.POLO DEMOCRATICO ALTERNATIVO Y PARTIDO COLOMBIA HUMANA Y UNION PATRIOTICA - ""EL FUTURO LOS CONSTRUIMOS JUNTOS"""	1	"[20050001,20190033]"	0	"2019-2019"	0	1	6	"Las coaliciones se asignan de izquierda si al menos más de la mitad de los partidos que hacen parte de la coalición han sido catalogados como de izquierda. En el caso en que la coalición consista de exactamente dos partidos, se deberá contar con el 100%"	98		""	98		""	0	0	0	1	0	0	0	0	0	""	""
20191374	"COALICION CONCEJO DE SACHICA-BOY.PARTIDO CENTRO DEMOCRATICO Y PARTIDO MIRA"	1	"[20130001,20000036]"	0	"2019-2019"	1	3		""	98		""	98		""	0	0	0	1	0	0	0	0	0	""	""
20191375	"COALICION CONCEJO DE SOGAMOSO-BOY.PARTIDO COLOMBIA HUMANA Y UNION PATRIOTICA Y PARTIDO AICO - ""LISTA DE LOS DECENTES"""	1	"[20190033,19910001]"	0	"2019-2019"	0	1	6	"Las coaliciones se asignan de izquierda si al menos más de la mitad de los partidos que hacen parte de la coalición han sido catalogados como de izquierda. En el caso en que la coalición consista de exactamente dos partidos, se deberá contar con el 100%"	98		""	98		""	0	0	0	1	0	0	0	0	0	""	""
20191376	"G.S.C  ACCION SOGAMOSO"	0	""	0	"2019-2019"	0	4		""	99		""	99		""	0	0	0	1	0	0	0	0	0	""	""
20191377	"COALICION CONCEJO DE TIBASOSA-BOY.PARTIDO COLOMBIA HUMANA Y UNION PATRIOTICA Y POLO DEMOCRATICO ALTERNATIVO - ""TIBASOSA PRIMERO"""	1	"[20190033,20050001]"	0	"2019-2019"	0	1	6	"Las coaliciones se asignan de izquierda si al menos más de la mitad de los partidos que hacen parte de la coalición han sido catalogados como de izquierda. En el caso en que la coalición consista de exactamente dos partidos, se deberá contar con el 100%"	98		""	98		""	0	0	0	1	0	0	0	0	0	""	""
20191378	"COALICION CONCEJO DE TURMEQUE-BOY.PARTIDO CENTRO DEMOCRATICO Y PARTIDO MIRA"	1	"[20130001,20000036]"	0	"2019-2019"	1	3		""	98		""	98		""	0	0	0	1	0	0	0	0	0	""	""
20191379	"G.S.C  ZETAQUIRA UNIDA MEJOR ALTERNATIVA (ZUMA)"	0	""	0	"2019-2019"	0	4		""	99		""	99		""	0	0	0	1	0	0	0	0	0	""	""
20191380	"COALICION CONCEJO DE MANIZALES-CAL.POLO DEMOCRATICO ALTERNATIVO - MOVIMIENTO MAIS Y PARTIDO COLOMBIA HUMANA Y UNION PATRIOTICA - ""COALICION ALTERNATIVA"""	1	"[20050001,20130002,20190033]"	0	"2019-2019"	0	1	6	"Las coaliciones se asignan de izquierda si al menos más de la mitad de los partidos que hacen parte de la coalición han sido catalogados como de izquierda. En el caso en que la coalición consista de exactamente dos partidos, se deberá contar con el 100%"	98		""	98		""	0	0	0	1	0	0	0	0	0	""	""
20191381	"COALICION CONCEJO DE MANIZALES-CAL.PARTIDO CENTRO DEMOCRATICO Y PARTIDO MIRA"	1	"[20130001,20000036]"	0	"2019-2019"	1	3		""	98		""	98		""	0	0	0	1	0	0	0	0	0	""	""
20191382	"COALICION CONCEJO DE CHINCHINA-CAL.PARTIDO ALIANZA VERDE Y POLO DEMOCRATICO ALTERNATIVO - ""COALICION CHINCHINA"""	1	"[20090002,20050001]"	0	"2019-2019"	0	3		""	99		""	98		""	0	0	0	1	0	0	0	0	0	""	""
20191383	"COALICION CONCEJO DE CHIINCHINA-CAL. PARTIDO MIRA Y PARTIDO CAMBIO RADICAL"	1	"[20000036,20030001]"	0	"2019-2019"	1	3		""	98		""	98		""	0	0	0	1	0	0	0	0	0	""	""
20191384	"COALICION CONCEJO DE CHINCHINA-CAL.PARTIDO COLOMBIA HUMANA Y UNION PATRIOTICA Y MOVIMIENTO MAIS - ""COALICION CONVERGENCIA ALTERNATIVA"""	1	"[20190033,20130002]"	0	"2019-2019"	0	1	6	"Las coaliciones se asignan de izquierda si al menos más de la mitad de los partidos que hacen parte de la coalición han sido catalogados como de izquierda. En el caso en que la coalición consista de exactamente dos partidos, se deberá contar con el 100%"	98		""	98		""	0	0	0	1	0	0	0	0	0	""	""
20191385	"COALICION CONCEJO DE MANZANARES-CAL.PARTIDO CENTRO DEMOCRATICO Y PARTIDO MIRA"	1	"[20130001,20000036]"	0	"2019-2019"	1	3		""	98		""	98		""	0	0	0	1	0	0	0	0	0	""	""
20191386	"COALICION CONCEJO DE MARMATO-CAL.""COALICION MARMATO INDEPENDIENTE"""	1	""	0	"2019-2019"	99	4		""	99		""	99		""	0	0	0	1	0	0	0	0	0	""	""
20191387	"COALICION CONCEJO DE LA MERCED-CAL.PARTIDO CENTRO DEMOCRATICO Y PARTIDO MIRA"	1	"[20130001,20000036]"	0	"2019-2019"	1	3		""	98		""	98		""	0	0	0	1	0	0	0	0	0	""	""
20191388	"COALICION CONCEJO DE NEIRA-CAL.MOVIMIENTO MAIS - POLO DEMOCRATICO ALTERNATIVO Y PARTIDO ALIANZA VERDE - ""NEIRA ALTERNATIVA"""	1	"[20130002,20050001,20090002]"	0	"2019-2019"	0	1	6	"Las coaliciones se asignan de izquierda si al menos más de la mitad de los partidos que hacen parte de la coalición han sido catalogados como de izquierda. En el caso en que la coalición consista de exactamente dos partidos, se deberá contar con el 100%"	99		""	98		""	0	0	0	1	0	0	0	0	0	""	""
20191389	"COALICION CONCEJO DE NEIRA-CAL.PARTIDO MIRA Y PARTIDO CAMBIO RADICAL"	1	"[20000036,20030001]"	0	"2019-2019"	1	3		""	98		""	98		""	0	0	0	1	0	0	0	0	0	""	""
20191390	"COALICION CONCEJO DE PALESTINA-CAL.PARTIDO CENTRO DEMOCRATICO Y PARTIDO MIRA"	1	"[20130001,20000036]"	0	"2019-2019"	1	3		""	98		""	98		""	0	0	0	1	0	0	0	0	0	""	""
20191391	"COALICION CONCEJO DE RIOSUCIO-CAL.PARTIDO CENTRO DEMOCRATICO Y PARTIDO MIRA"	1	"[20130001,20000036]"	0	"2019-2019"	1	3		""	98		""	98		""	0	0	0	1	0	0	0	0	0	""	""
20191392	"COALICION CONCEJO DE RISARALDA-CAL.""COALICION RISARALDA SOY YO"""	1	""	0	"2019-2019"	99	4		""	99		""	99		""	0	0	0	1	0	0	0	0	0	""	""
20191393	"COALICION CONCEJO DE RISARALDA-CAL.PARTIDO MIRA Y PARTIDO CAMBIO RADICAL"	1	"[20000036,20030001]"	0	"2019-2019"	1	3		""	98		""	98		""	0	0	0	1	0	0	0	0	0	""	""
20191394	"COALICION CONCEJO DE SALAMINA-CAL.PARTIDO CENTRO DEMOCRATICO Y PARTIDO MIRA"	1	"[20130001,20000036]"	0	"2019-2019"	1	3		""	98		""	98		""	0	0	0	1	0	0	0	0	0	""	""
20191395	"COALICION CONCEJO DE VILLAMARIA-CAL.MOVIMIENTO MAIS - POLO DEMOCRATICO ALTERNATIVO - PARTIDO COLOMBIA HUMANA Y UNION PATRIOTICA - MOVIMIENTO VILLAMARIA ALTERNATIVA - ""COALICION VILLAMARIA ALTERNATIVA"""	1	"[20130002,20050001,20190033,20191906]"	0	"2019-2019"	0	1	6	"Las coaliciones se asignan de izquierda si al menos más de la mitad de los partidos que hacen parte de la coalición han sido catalogados como de izquierda. En el caso en que la coalición consista de exactamente dos partidos, se deberá contar con el 100%"	99		""	98		""	0	0	0	1	0	0	0	0	0	""	""
20191396	"COALICION CONCEJO DE VITERBO-CAL.MOVIMIENTO MAIS - POLO DEMOCRATICO ALTERNATIVO Y PARTIDO COLOMBIA HUMANA Y UNION PATRIOTICA - ""COALICION VITERBO INDEPENDIENTE"""	1	"[20130002,20050001,20190033]"	0	"2019-2019"	0	1	6	"Las coaliciones se asignan de izquierda si al menos más de la mitad de los partidos que hacen parte de la coalición han sido catalogados como de izquierda. En el caso en que la coalición consista de exactamente dos partidos, se deberá contar con el 100%"	98		""	98		""	0	0	0	1	0	0	0	0	0	""	""
20191397	"COALICION CONCEJO DE VITERBO-CAL.PARTIDO MIRA Y PARTIDO CAMBIO RADICAL"	1	"[20000036,20030001]"	0	"2019-2019"	1	3		""	98		""	98		""	0	0	0	1	0	0	0	0	0	""	""
20191398	"COALICION CONCEJO DE EL PAUJIL-CAQ.PARTIDO ALIANZA VERDE Y POLO DEMOCRATICO ALTERNATIVO - ""COALICION ALTERNATIVA EL PAUJIL"""	1	"[20090002,20050001]"	0	"2019-2019"	0	3		""	99		""	98		""	0	0	0	1	0	0	0	0	0	""	""
20191399	"COALICION CONCEJO DE PUERTO RICO-CAQ.POLO DEMOCRATICO ALTERNATIVO Y PARTIDO COLOMBIA HUMANA Y UNION PATRIOTICA - ""COALICION ALTERNATIVA PUERTO RICO"""	1	"[20050001,20190033]"	0	"2019-2019"	0	1	6	"Las coaliciones se asignan de izquierda si al menos más de la mitad de los partidos que hacen parte de la coalición han sido catalogados como de izquierda. En el caso en que la coalición consista de exactamente dos partidos, se deberá contar con el 100%"	98		""	98		""	0	0	0	1	0	0	0	0	0	""	""
20191400	"COALICION CONCEJO DE POPAYAN-CAU.POLO DEMOCRATICO ALTERNATIVO Y PARTIDO AICO - ""COALICION POPAYAN SOMOS TODOS"""	1	"[20050001,19910001]"	0	"2019-2019"	0	1	6	"Las coaliciones se asignan de izquierda si al menos más de la mitad de los partidos que hacen parte de la coalición han sido catalogados como de izquierda. En el caso en que la coalición consista de exactamente dos partidos, se deberá contar con el 100%"	98		""	98		""	0	0	0	1	0	0	0	0	0	""	""
20191401	"COALICION CONCEJO DE POPAYAN-CAU.MOVIMIENTO JUNTOS POR POPAYAN - ""COALICION JUNTOS POR POPAYAN"""	1	""	0	"2019-2019"	99	4		""	99		""	99		""	0	0	0	1	0	0	0	0	0	""	""
20191402	"COALICION CONCEJO DE GUACHENE-CAU.PARTIDO CENTRO DEMOCRATICO Y PARTIDO MIRA"	1	"[20130001,20000036]"	0	"2019-2019"	1	3		""	98		""	98		""	0	0	0	1	0	0	0	0	0	""	""
20191403	"COALICION CONCEJO DE SAN VICENTE DEL CAGUAN-CAQ.MOVIMIENTO MAIS - PARTIDO COLOMBIA HUMANA Y UNION PATRIOTICA Y PARTIDO FARC - ""COALICION ALTERNATIVA POR LA PAZ"""	1	"[20130002,20190033,20170003]"	0	"2019-2019"	0	1	6	"Las coaliciones se asignan de izquierda si al menos más de la mitad de los partidos que hacen parte de la coalición han sido catalogados como de izquierda. En el caso en que la coalición consista de exactamente dos partidos, se deberá contar con el 100%"	4	6	"Cuando más del 50% de los partidos de la coalición sean de la misma categoría, entonces la coalición heredará esta clasificación. En el caso en que la coalición consista de exactamente dos partidos, se deberá contar con el 100%"	98		""	0	0	0	1	0	0	0	0	0	""	""
20191404	"COALICION CONCEJO DE LA SIERRA-CAU.PARTIDO CENTRO DEMOCRATICO Y PARTIDO MIRA"	1	"[20130001,20000036]"	0	"2019-2019"	1	3		""	98		""	98		""	0	0	0	1	0	0	0	0	0	""	""
20191405	"COALICION CONCEJO DE PATIA-CAU.PARTIDO CENTRO DEMOCRATICO Y PARTIDO MIRA"	1	"[20130001,20000036]"	0	"2019-2019"	1	3		""	98		""	98		""	0	0	0	1	0	0	0	0	0	""	""
20191406	"COALICION CONCEJO DE ROSAS-CAU.PARTIDO CENTRO DEMOCRATICO Y PARTIDO MIRA"	1	"[20130001,20000036]"	0	"2019-2019"	1	3		""	98		""	98		""	0	0	0	1	0	0	0	0	0	""	""
