"PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10","PC11","PC12","PC13","PC14","PC15","PC16","PC17","PC18","PC19","PC20","PC21","PC22","PC23","PC24","PC25","PC26","PC27","PC28","PC29","PC30","cluster"
-3.44966098075787,-0.722445867767509,1.69373075720057,1.7775450746171,1.41596095245634,-0.465597983907052,-1.12017470143113,-1.68798619333078,-1.03742683710591,0.145627550385098,0.036758725525952,-0.0177383621985301,0.0813393587082458,-0.0251747444597254,0.926874280308513,-0.411549842745773,0.791827649296004,-0.504684128042027,0.210515628342023,-0.208445408415017,0.452673586800829,1.04798109999761,-0.139284900572032,0.296017083880188,-0.10788259431879,0.55177028584744,0.123836394124945,0.0637880039578933,-0.00207976884198153,0.0020651791432587,"2"
-3.44966098075787,-0.722445867767509,1.69373075720057,1.7775450746171,1.41596095245634,-0.465597983907052,-1.12017470143113,-1.68798619333078,-1.03742683710591,0.145627550385098,0.036758725525952,-0.0177383621985301,0.0813393587082458,-0.0251747444597254,0.926874280308513,-0.411549842745773,0.791827649296004,-0.504684128042027,0.210515628342023,-0.208445408415017,0.452673586800829,1.04798109999761,-0.139284900572032,0.296017083880188,-0.10788259431879,0.55177028584744,0.123836394124945,0.0637880039578933,-0.00207976884198153,0.0020651791432587,"2"
-3.44966098075787,-0.722445867767509,1.69373075720057,1.7775450746171,1.41596095245634,-0.465597983907052,-1.12017470143113,-1.68798619333078,-1.03742683710591,0.145627550385098,0.036758725525952,-0.0177383621985301,0.0813393587082458,-0.0251747444597254,0.926874280308513,-0.411549842745773,0.791827649296004,-0.504684128042027,0.210515628342023,-0.208445408415017,0.452673586800829,1.04798109999761,-0.139284900572032,0.296017083880188,-0.10788259431879,0.55177028584744,0.123836394124945,0.0637880039578933,-0.00207976884198153,0.0020651791432587,"2"
-3.44966098075787,-0.722445867767509,1.69373075720057,1.7775450746171,1.41596095245634,-0.465597983907052,-1.12017470143113,-1.68798619333078,-1.03742683710591,0.145627550385098,0.036758725525952,-0.0177383621985301,0.0813393587082458,-0.0251747444597254,0.926874280308513,-0.411549842745773,0.791827649296004,-0.504684128042027,0.210515628342023,-0.208445408415017,0.452673586800829,1.04798109999761,-0.139284900572032,0.296017083880188,-0.10788259431879,0.55177028584744,0.123836394124945,0.0637880039578933,-0.00207976884198153,0.0020651791432587,"2"
-3.44966098075787,-0.722445867767509,1.69373075720057,1.7775450746171,1.41596095245634,-0.465597983907052,-1.12017470143113,-1.68798619333078,-1.03742683710591,0.145627550385098,0.036758725525952,-0.0177383621985301,0.0813393587082458,-0.0251747444597254,0.926874280308513,-0.411549842745773,0.791827649296004,-0.504684128042027,0.210515628342023,-0.208445408415017,0.452673586800829,1.04798109999761,-0.139284900572032,0.296017083880188,-0.10788259431879,0.55177028584744,0.123836394124945,0.0637880039578933,-0.00207976884198153,0.0020651791432587,"2"
-3.44966098075787,-0.722445867767509,1.69373075720057,1.7775450746171,1.41596095245634,-0.465597983907052,-1.12017470143113,-1.68798619333078,-1.03742683710591,0.145627550385098,0.036758725525952,-0.0177383621985301,0.0813393587082458,-0.0251747444597254,0.926874280308513,-0.411549842745773,0.791827649296004,-0.504684128042027,0.210515628342023,-0.208445408415017,0.452673586800829,1.04798109999761,-0.139284900572032,0.296017083880188,-0.10788259431879,0.55177028584744,0.123836394124945,0.0637880039578933,-0.00207976884198153,0.0020651791432587,"2"
-3.44966098075787,-0.722445867767509,1.69373075720057,1.7775450746171,1.41596095245634,-0.465597983907052,-1.12017470143113,-1.68798619333078,-1.03742683710591,0.145627550385098,0.036758725525952,-0.0177383621985301,0.0813393587082458,-0.0251747444597254,0.926874280308513,-0.411549842745773,0.791827649296004,-0.504684128042027,0.210515628342023,-0.208445408415017,0.452673586800829,1.04798109999761,-0.139284900572032,0.296017083880188,-0.10788259431879,0.55177028584744,0.123836394124945,0.0637880039578933,-0.00207976884198153,0.0020651791432587,"2"
-3.44966098075787,-0.722445867767509,1.69373075720057,1.7775450746171,1.41596095245634,-0.465597983907052,-1.12017470143113,-1.68798619333078,-1.03742683710591,0.145627550385098,0.036758725525952,-0.0177383621985301,0.0813393587082458,-0.0251747444597254,0.926874280308513,-0.411549842745773,0.791827649296004,-0.504684128042027,0.210515628342023,-0.208445408415017,0.452673586800829,1.04798109999761,-0.139284900572032,0.296017083880188,-0.10788259431879,0.55177028584744,0.123836394124945,0.0637880039578933,-0.00207976884198153,0.0020651791432587,"2"
-3.44966098075787,-0.722445867767509,1.69373075720057,1.7775450746171,1.41596095245634,-0.465597983907052,-1.12017470143113,-1.68798619333078,-1.03742683710591,0.145627550385098,0.036758725525952,-0.0177383621985301,0.0813393587082458,-0.0251747444597254,0.926874280308513,-0.411549842745773,0.791827649296004,-0.504684128042027,0.210515628342023,-0.208445408415017,0.452673586800829,1.04798109999761,-0.139284900572032,0.296017083880188,-0.10788259431879,0.55177028584744,0.123836394124945,0.0637880039578933,-0.00207976884198153,0.0020651791432587,"2"
-4.04615432371702,0.568388675929495,1.34046095710368,4.20253982730716,1.0397603389595,-0.115007867026029,-3.0228761233082,-2.13191753343326,-5.1427703143651,4.65854163829312,-1.27176055235868,0.147487379226524,-7.435699180962,-4.98583581437046,-12.0008807219621,-1.82490457344656,-0.476215412756883,0.936985168546876,1.17887441844061,-0.990831045561994,-0.337690931652577,0.198749772892505,-0.116825115745231,0.409707035533453,0.281282665734246,0.910837372027787,0.0334481318889492,0.00675516862006535,0.000327750763409011,0.00325404633592479,"2"
