"codigo_partido","nombre","cluster","tradicional","gradonac","ideologia"
20191454,"COALICION CONCEJO DE MOSQUERA-CUND.PARTIDO ALIANZA VERDE - POLO DEMOCRATICO ALTERNATIVO - PARTIDO COLOMBIA HUMANA Y UNION PATRIOTICA - ""COALICION SOMOS LA ALTERNATIVA""","1",0,99,1
20191455,"COALICION CONCEJO DE MOSQUERA-CUND.PARTIDO CONSERVADOR Y PARTIDO MIRA","3",0,1,3
20191456,"COALICION CONCEJO DE PASCA-CUND.PARTIDO COLOMBIA HUMANA Y UNION PATRIOTICA Y PARTIDO FARC - ""CONVERGENCIA UNIDOS POR LA PAZ Y EL PROGRESO DE PASCA""","3",0,0,1
20191457,"G.S.C  PARTICIPACION COMUNITARIA","2",0,0,4
20191458,"COALICION CONCEJO DE SILVANIA-CUND.PARTIDO CONSERVADOR Y PARTIDO MIRA","3",0,1,3
20191459,"COALICION CONCEJO DE SOACHA-CUND.MOVIMIENTO SOACHA HUMANA ALTERNATIVA - PARTIDO COLOMBIA HUMANA Y UNION PATRIOTICA Y POLO DEMOCRATICO ALTERNATIVO - ""SOACHA HUMANA Y ALTERNATIVA""","1",0,0,1
20191460,"COALICION CONCEJO SOPO-CUND.PARTIDO COLOMBIA HUMANA Y UNION PATRIOTICA Y POLO DEMOCRATICO ALTERNATIVO - ""COALICION COLOMBIA HUMANA + POLO""","3",0,0,1
20191461,"G.S.C  SUBACHOQUE SIEMPRE SEGURO","2",0,0,4
20191462,"COALICION CONCEJO DE TABIO-CUND.PARTIDO ALIANZA VERDE - PARTIDO COLOMBIA HUMANA Y UNION PATRIOTICA Y POLO DEMOCRATICO ALTERNATIVO - ""COALICION SOMOS""","1",0,99,1
20191463,"G.S.C  TOCANCIPA, EL MOMENTO ES AHORA","3",0,0,3
20191464,"G.S.C  COMPROMISO CIUDADANO TOCANCIPA","2",0,0,4
20191465,"COALICION CONCEJO DE VIOTA-CUND.PARTIDO COLOMBIA HUMANA Y UNION PATRIOTICA Y PARTIDO FARC","3",0,0,1
20191466,"G.S.C  AVANZA YACOPI","2",0,0,4
20191467,"COALICION CONCEJO DE ZIPAQUIRA-CUND.PARTIDO CENTRO DEMOCRATICO Y PARTIDO MIRA","3",0,1,3
20191468,"COALICION CONCEJO DE QUIBDO-CHOC.PARTIDO COLOMBIA HUMANA Y UNION PATRIOTICA Y PARTIDO FARC - ""POR LA VIDA, LA PAZ Y EL TERRITORIO""","3",0,0,1
20191469,"COALICION CONCEJO DE NEIVA-HUI.PARTIDO CONSERVADOR Y PARTIDO MIRA","3",0,1,3
20191470,"G.S.C  FUERZA CIUDADANA NEIVA","2",0,0,4
20191471,"G.S.C  NEIVA PRIMERO","2",0,0,4
20191472,"G.S.C  TRANSFORMEMOS NEIVA","2",0,0,4
20191473,"COALICION CONCEJO DE NEIVA-HUI.PARTIDO COLOMBIA HUMANA Y UNION PATRIOTICA Y POLO DEMOCRATICO ALTERNATIVO - ""COALICION NEIVA HUMANA Y ALTERNATIVA""","3",0,0,1
20191474,"COALICION CONCEJO DE AIPE-HUI.PARTIDO COLOMBIA HUMANA Y UNION PATRIOTICA Y POLO DEMOCRATICO ALTERNATIVO - ""COALICION POR AIPE""","3",0,0,1
20191475,"COALICION CONCEJO DE ALGECIRAS-HUI.PARTIDO COLOMBIA HUMANA Y UNION PATRIOTICA Y POLO DEMOCRATICO ALTERNATIVO - ""UNIDAD POR ALGECIRAS""","3",0,0,1
20191476,"COALICION CONCEJO DE ALGECIRAS-HUI.PARTIDO CONSERVADOR Y PARTIDO MIRA","3",0,1,3
20191477,"COALICION CONCEJO DE BARAYA-HUI.PARTIDO CONSERVADOR Y PARTIDO MIRA","3",0,1,3
20191478,"COALICION CONCEJO DE CAMPOALEGRE-HUI.MOVIMIENTO MAIS Y PARTIDO COLOMBIA HUMANA Y UNION PATRIOTICA - ""COALICION CAMPOALEGRE HUMANO Y SOLIDARIO""","3",0,0,1
20191479,"COALICION CONCEJO DE CAMPOALEGRE-HUI.PARTIDO CONSERVADOR Y PARTIDO MIRA","3",0,1,3
20191480,"G.S.C  SIEMPRE, UNIDOS POR GARZON","2",0,0,4
20191481,"COALICION CONCEJO DE GARZON-HUI.PARTIDO COLOMBIA HUMANA Y UNION PATRIOTICA Y POLO DEMOCRATICO ALTERNATIVO - ""COALICION UNIDAD POR GARZON""","3",0,0,1
20191482,"COALICION CONCEJO DE GIGANTE-HUI.PARTIDO CONSERVADOR Y PARTIDO MIRA","3",0,1,3
20191483,"COALICION CONCEJO DE ISNOS-HUI.PARTIDO CONSERVADOR Y PARTIDO MIRA","3",0,1,3
20191484,"COALICION CONCEJO DE ISNOS-HUI.PARTIDO COLOMBIA HUMANA Y UNION PATRIOTICA Y POLO DEMOCRATICO ALTERNATIVO - ""COALICION ALIANZA INDEPENDIENTE""","3",0,0,1
20191485,"COALICION CONCEJO DE RIVERA-HUI.MOVIMIENTO MAIS Y PARTIDO COLOMBIA HUMANA Y UNION PATRIOTICA - ""COALICION DECENTES""","3",0,0,1
20191486,"COALICION CONCEJO DE LA PLATA-HUI.PARTIDO COLOMBIA HUMANA Y UNION PATRIOTICA - MOVIMIENTO MAIS Y POLO DEMOCRATICO ALTERNATIVO - ""COALICION UNIDAD POR LA PLATA""","3",0,0,1
20191487,"COALICION CONCEJO DE TELLO-HUI.PARTIDO CONSERVADOR Y PARTIDO MIRA","3",0,1,3
20191488,"COALICION CONCEJO DE RIOHACHA-GUAJ.PARTIDO COLOMBIA HUMANA Y UNION PATRIOTICA Y POLO DEMOCRATICO ALTERNATIVO - ""COALICION CONVERGENCIA ALTERNATIVA POR RIOHACHA""","3",0,0,1
20191489,"G.S.C  TODOS POR EL CAMBIO","2",0,0,4
20191490,"COALICION CONCEJO DE SAN JUAN DEL CESAR-GUAJ.PARTIDO COLOMBIA HUMANA Y UNION PATRIOTICA Y POLO DEMOCRATICO ALTERNATIVO - ""COALICION #CONVERGENCIA""","3",0,0,1
20191491,"COALICION CONCEJO DE SANTA MARTA-MAG.PARTIDO CONSERVADOR Y PARTIDO MIRA","3",0,1,3
20191492,"G.S.C  TODOS POR SANTA MARTA","2",0,0,4
20191493,"COALICION CONCEJO DE SANTA MARTA-MAG.PARTIDO COLOMBIA HUMANA Y UNION PATRIOTICA Y POLO DEMOCRATICO ALTERNATIVO - ""CONVERGENCIA DEMOCRATICA SANTA MARTA""","3",0,0,1
20191494,"G.S.C  PENSANDO EN GRANDE POR SANTA MARTA","2",0,0,4
20191495,"G.S.C  INDEPENDIENTE","2",0,0,4
20191496,"G.S.C  EL MONO","2",0,0,4
20191497,"COALICION CONCEJO DE CIENAGA-MAG.PARTIDO COLOMBIA HUMANA Y UNION PATRIOTICA Y PARTIDO FARC - ""CONVERGENCIA POR LA VIDA LA PAZ Y LA DEMOCRACIA","3",0,0,1
20191498,"COALICION CONCEJO EL BANCO-MAG.PARTIDO LIBERAL Y PARTIDO MIRA","3",0,1,3
20191499,"COALICION CONCEJO DE FUNDACION-MAG.PARTIDO LIBERAL Y PARTIDO MIRA","3",0,1,3
20191500,"COALICION CONCEJO DE ACACIAS-MET.PARTIDO COLOMBIA HUMANA Y UNION PATRIOTICA Y POLO DEMOCRATICO ALTERNATIVO - ""EL MEJOR CAMINO EN 100 A<U+00D1>OS""","3",0,0,1
20191501,"COALICION CONCEJO DE CASTILLA LA NUEVA-MET.PARTIDO MIRA Y PARTIDO ALIANZA VERDE","3",0,99,3
20191502,"COALICION CONCEJO DE CUBARRAL-MET.PARTIDO CONSERVADOR Y PARTIDO MIRA","3",0,1,3
20191503,"G.S.C  UNIDOS POR CUBARRAL","2",0,0,4
20191504,"COALICION CONCEJO DE CUMARAL-MET.""COALICION CAMBIEMOS""","2",0,99,4
20191505,"COALICION CONCEJO DE CUMARAL-MET.ALIANZA SOCIAL INDEPENDIENTE Y PARTIDO MIRA","3",0,99,1
20191506,"COALICION CONCEJO DE FUENTE DE ORO-MET.ALIANZA SOCIAL INDEPENDIENTE Y PARTIDO MIRA","3",0,99,1
20191507,"COALICION CONCEJO DE GRANADA-MET.""COALICION POR EL PROGRESO DE GRANADA SOMOS EL CAMBIO""","2",0,99,4
20191508,"COALICION CONCEJO DE GRANADA-MET.ALIANZA SOCIAL INDEPENDIENTE Y PARTIDO MIRA","3",0,99,1
20191509,"COALICION CONCEJO DE GUAMAL-MET.PARTIDO DE LA U Y PARTIDO MIRA","3",0,1,3
20191510,"COALICION CONCEJO DE MESETAS-MET.ALIANZA DEMOCRATICA AFROCOLOMBIANA ADA - PARTIDO COLOMBIA HUMANA Y UNION PATRIOTICA Y PARTIDO FARC - ""HAGAMOS EQUIPO POR MESETAS""","3",0,0,1
20191511,"COALICION CONCEJO DE LEJANIAS-MET.PARTIDO DE LA U Y PARTIDO MIRA","3",0,1,3
20191512,"COALICION CONCEJO DE PUERTO LOPEZ-MET.PARTIDO DE LA U Y PARTIDO MIRA","3",0,1,3
20191513,"COALICION CONCEJO DE PUERTO LOPEZ-MET.PARTIDO COLOMBIA HUMANA Y UNION PATRIOTICA Y POLO DEMOCRATICO ALTERNATIVO - ""ALTERNATIVA PUERTO LOPEZ""","3",0,0,1
20191514,"COALICION CONCEJO DE SAN JUAN DE ARAMA-MET.PARTIDO MIRA Y PARTIDO DE LA U","3",0,1,3
20191515,"G.S.C . BARRIOS UNIDOS POR SAN MART<U+FF8D>N BUS POR UN CONCEJO NUEVO","2",0,0,4
20191516,"COALICION CONCEJO DE SANMARTIN DE LOS LLANOS-MET.ALIANZA SOCIAL INDEPENDIENTE Y PARTIDO MIRA","3",0,99,1
20191517,"G.S.C  COMPROMISO CIUDADANO POR PASTO","2",0,0,4
20191518,"G.S.C  MOVIMIENTO DEMOCRATICO AGUSTIN AGUALONGO - MODA","2",0,0,4
20191519,"G.S.C  MOVIMIENTO CIUDADANO ""CAMBIEMOS- PASTO PRIMERO""","2",0,0,4
20191520,"COALICION CONCEJO DE PASTO-NAR.PARTIDO ALIANZA VERDE - POLO DEMOCRATICO ALTERNATIVO Y PARTIDO COLOMBIA HUMANA Y UNION PATRIOTICA - ""COALICION CONVERGENCIA""","1",0,99,1
20191521,"COALICION CONCEJO DE PASTO-NAR.ALIANZA SOCIAL INDEPENDIENTE Y PARTIDO MIRA","3",0,99,1
20191522,"COALICION CONCEJO DE EL TAMBO-NAR.PARTIDO COLOMBIA HUMANA Y UNION PATRIOTICA Y POLO DEMOCRATICO ALTERNATIVO - ""CONVERGENCIA POR EL TAMBO""","3",0,0,1
20191523,"COALICION CONCEJO DE GUAITARILLA-NAR.PARTIDO COLOMBIA HUMANA Y UNION PATRIOTICA Y POLO DEMOCRATICO ALTERNATIVO - ""COALICION GUAITARILLA DECENTE""","3",0,0,1
20191524,"G.S.C  ALIANZA POR IPIALES","2",0,0,4
20191525,"COALICION CONCEJO DE IPIALES-NAR.ALIANZA SOCIAL INDEPENDIENTE Y PARTIDO MIRA","3",0,99,1
20191526,"COALICION CONCEJO DE SANDONA-NAR. PARTIDO COLOMBIA HUMANA Y UNION PATRIOTICA Y POLO DEMOCRATICO ALTERNATIVO - ""COALICION SANDONA ALTERNATIVA Y HUMANA""","3",0,0,1
20191527,"G.S.C  RENOVACION TUMACO","2",0,0,4
20191528,"COALICION CONCEJO DE TUQUERRES-NAR.MOVIMIENTO MAIS Y POLO DEMOCRATICO ALTERNATIVO - ""JUNTOS PODEMOS CONVERGENCIA POR TUQUERRES""","3",0,0,1
20191529,"COALICION CONCEJO DE YACUANQUER-NAR.PARTIDO COLOMBIA HUMANA Y UNION PATRIOTICA Y POLO DEMOCRATICO ALTERNATIVO - ""COALICION CONVERGENCIA""","3",0,0,1
20191530,"G.S.C  ALTERNATIVA DEMOCRATICA","2",0,0,4
20191531,"G.S.C  CIUDADANOS POR EL CAMBIO","2",0,0,4
20191532,"G.S.C  TODOS POR CUCUTA","2",0,0,4
20191533,"COALICION CONCEJO DE CUCUTA-NOR.PARTIDO MIRA Y PARTIDO COLOMBIA JUSTA LIBRES","3",0,0,3
20191534,"G.S.C  FIRMES CON EL ZULIA","2",0,0,4
20191535,"COALICION CONCEJO DE OCA<U+00D1>A-NOR.PARTIDO MIRA Y PARTIDO COLOMBIA JUSTA LIBRES","3",0,0,3
20191536,"COALICION CONCEJO DE OCA<U+00D1>A-NOR.PARTIDO COLOMBIA HUMANA Y UNION PATRIOTICA Y POLO DEMOCRATICO ALTERNATIVO - ""OCA<U+00D1>A SOLIDARIA Y EN PAZ""","3",0,0,1
20191537,"COALICION CONCEJO DE PAMPLONA-NOR.PARTIDO MIRA Y PARTIDO COLOMBIA JUSTA LIBRES","3",0,0,3
20191538,"G.S.C  LIDERES PAMPLONA","2",0,0,4
20191539,"COALICION CONCEJO DE TIBU-NOR. PARTIDO COLOMBIA HUMANA Y UNION PATRIOTICA - PARTIDO FARC Y POLO DEMOCRATICO ALTERNATIVO - ""POR LA PAZ Y LA DEMOCRACIA""","3",0,0,1
20191540,"G.S.C  PROGRESO PARA VILLA DEL ROSARIO","2",0,0,4
20191541,"COALICION CONCEJO DE VILLA DEL ROSARIO-NOR.PARTIDO MIRA Y PARTIDO COLOMBIA JUSTA LIBRES","3",0,0,3
20191542,"COALICION CONCEJO DE ARMENIA-QUI.PARTIDO ALIANZA VERDE - PARTIDO COLOMBIA HUMANA Y UNION PATRIOTICA Y POLO DEMOCRATICO ALTERNATIVO - ""COALICION ARMENIA DIFERENTE""","1",0,99,1
20191543,"COALICION CONCEJO DE ARMENIA-QUI.PARTIDO CENTRO DEMOCRATICO Y PARTIDO MIRA","3",0,1,3
20191544,"G.S.C  COMPROMETIDOS CON LA ESPERANZA","2",0,0,4
20191545,"G.S.C  NUEVA CIUDADANIA","2",0,0,4
20191546,"COALICION CONCEJO DE BUENAVISTA-QUI.PARTIDO DE LA U Y PARTIDO MIRA","3",0,1,3
20191547,"COALICION CONCEJO DE CALARCA-QUI.PARTIDO CENTRO DEMOCRATICO Y PARTIDO MIRA","3",0,1,3
20191548,"COALICION CONCEJO DE CALARCA-QUI.PARTIDO ALIANZA VERDE - POLO DEMOCRATICO ALTERNATIVO Y MOVIMIENTO MAIS - ""COALICION CREEMOS EN CALARCA""","1",0,0,3
20191549,"COALICION CONCEJO DE CIRCASIA-QUI.""COALICION UNAMONOS POR CIRCASIA""","2",0,99,4
20191550,"COALICION CONCEJO DE GENOVA-QUI.PARTIDO CENTRO DEMOCRATICO Y PARTIDO MIRA","3",0,1,3
20191551,"COALICION CONCEJO DE GENOVA-QUI.PARTIDO COLOMBIA HUMANA Y UNION PATRIOTICA Y PARTIDO AICO - ""COALICION GENOVA NOS MUEVE""","3",0,0,1
20191552,"COALICION CONCEJO DE LA TEBAIDA-QUI. PARTIDO COLOMBIA HUMANA Y UNION PATRIOTICA Y POLO DEMOCRATICO ALTERNATIVO - ""COALICION LA TEBAIDA DIFERENTE""","3",0,0,1
20191553,"COALICION CONCEJO DE MONTENEGRO-QUI.PARTIDO ALIANZA VERDE - PARTIDO COLOMBIA HUMANA Y UNION PATRIOTICA Y POLO DEMOCRATICO ALTERNATIVO - ""COALICION MONTENEGRO DIFERENTE""","1",0,99,1
20191554,"COALICION CONCEJO DEPIJAO-QUI.PARTIDO MIRA Y MOVIMIENTO MAIS","3",0,0,1
20191555,"G.S.C  SUMA SOCIEDAD UNIDA, UN MODELO DE AVANCE","2",0,0,4
20191556,"COALICION CONCEJO DE QUIMBAYA-QUI.PARTIDO ALIANZA VERDE Y PARTIDO COLOMBIA HUMANA Y UNION PATRIOTICA - ""ALIANZA CON QUIMBAYA""","3",0,99,3
20191557,"COALICION CONCEJO DE QUIMBAYA-QUI.PARTIDO MIRA Y ALIANZA SOCIAL INDEPENDIENTE","3",0,99,1
20191558,"COALICION CONCEJO DE SALENTO-QUI.PARTIDO ALIANZA VERDE - PARTIDO COLOMBIA HUMANA Y UNION PATRIOTICA Y POLO DEMOCRATICO ALTERNATIVO - ""COALICION CONSCIENTES SALENTO""","1",0,99,1
20191559,"COALICION CONCEJO DE SALENTO-QUI.PARTIDO CENTRO DEMOCRATICO - PARTIDO MIRA Y PARTIDO CONSERVADOR","3",0,1,3
20191560,"COALICION CONCEJO DE APIA-RIS.PARTIDO MIRA Y ALIANZA SOCIAL INDEPENDIENTE","3",0,99,1
20191561,"COALICION CONCEJO DE BELEN DE UMBRIA-RIS.PARTIDO MIRA - MOVIMIENTO MAIS - POLO DEMOCRATICO ALTERNATIVO Y PARTIDO ALIANZA VERDE","3",0,99,1
20191562,"G.S.C  DOSQUEBRADAS SI ES POSIBLE","2",0,0,4
20191563,"COALICION CONCEJO DE DOSQUEBRADAS-RIS.POLO DEMOCRATICO ALTERNATIVO - PARTIDO COLOMBIA HUMANA Y UNION PATRIOTICA Y PARTIDO ALIANZA VERDE - ""COALICION ALIANZA ALTERNATIVA POR DOSQUEBRADAS""","1",0,99,1
20191564,"COALICION CONCEJO DE GUATICA-RIS.PARTIDO ALIANZA VERDE - PARTIDO COLOMBIA HUMANA Y UNION PATRIOTICA Y POLO DEMOCRATICO ALTERNATIVO - ""COALICION ALTERNATIVA GUATICA""","1",0,99,1
20191565,"COALICION CONCEJO DE GUATICA-RIS.PARTIDO MIRA Y PARTIDO DE LA U","3",0,1,3
20191566,"COALICION CONCEJO DE LA CELIA-RIS.PARTIDO MIRA Y ALIANZA SOCIAL INDEPENDIENTE","3",0,99,1
20191567,"COALICION CONCEJO DE LA VIRGINIA-RIS.MOVIMIENTO MAIS Y POLO DEMOCRATICO ALTERNATIVO - ""CONVERGENCIA DEMOCRATICA POR LA VIRGINIA""","3",0,0,1
20191568,"COALICION CONCEJO DE LA MARSELLA-RIS.PARTIDO CENTRO DEMOCRATICO Y PARTIDO MIRA","3",0,1,3
20191569,"COALICION CONCEJO DE LA MARSELLA-RIS.MOVIMIENTO MAIS - ALIANZA SOCIAL INDEPENDIENTE - PARTIDO COLOMBIA HUMANA Y UNION PATRIOTICA Y POLO DEMOCRATICO ALTERNATIVO - ""JUNTOS POR MARSELLA""","3",0,0,1
20191570,"COALICION CONCEJO DE MISTRATO-RIS.PARTIDO MIRA Y PARTIDO DE LA U","3",0,1,3
20191571,"COALICION CONCEJO DE PUEBLO RICO-RIS.PARTIDO MIRA Y ALIANZA SOCIAL INDEPENDIENTE","3",0,99,1
20191572,"COALICION CONCEJO DE QUINCHIA-RIS.PARTIDO MIRA Y ALIANZA SOCIAL INDEPENDIENTE","3",0,99,1
20191573,"COALICION CONCEJO DE QUINCHIA-RIS.PARTIDO ALIANZA VERDE Y POLO DEMOCRATICO ALTERNATIVO - ""CONVERGENCIA DEMOCRATICA POR QUINCHIA""","1",0,0,3
20191574,"COALICION CONCEJO DE SANTA ROSA DE CABAL-RIS.PARTIDO MIRA Y PARTIDO AICO","3",0,0,1
20191575,"G.S.C  EDUCANDO ANDO","2",0,0,4
20191576,"COALICION CONCEJO DE SANTUARIO-RIS.PARTIDO MIRA Y ALIANZA SOCIAL INDEPENDIENTE","3",0,99,1
20191577,"G.S.C . HAGAMOS CIUDADANIA POR BUCARAMANGA","3",0,0,2
20191578,"LIGA DE GOBERNANTES ANTICORRUPCION","4",0,0,3
20191579,"COALICION CONCEJO DE BUCARAMANGA-SAN.PARTIDO COLOMBIA HUMANA Y UNION PATRIOTICA Y POLO DEMOCRATICO ALTERNATIVO - ""COALICION UNIDAD ALTERNATIVA""","3",0,0,1
20191580,"G.S.C . MOVIMIENTO ALTERNATIVA DEMOCRATICA","3",0,0,1
20191581,"G.S.C . BIENESTAR Y UNIDAD SOCIAL - BUS","2",0,0,4
20191582,"COALICION CONCEJO DE BARRANCABERMEJA-SAN.""COALICION BARRANCABERMEJA LIBRE, HUMANA Y EN PAZ""","2",0,99,4
20191583,"COALICION CONCEJO DE BARRANCABERMEJA-SAN.MOVIMIENTO SOCIAL TAREA DE TODOS","2",0,99,4
20191584,"G.S.C . SUMEMOS","2",0,0,4
20191585,"G.S.C . CIVICOS AL 100%","2",0,0,4
20191586,"COALICION CONCEJO DE CHARALA-SAN.PARTIDO COLOMBIA HUMANA Y UNION PATRIOTICA Y POLO DEMOCRATICO ALTERNATIVO - ""COALICION FUTURO""","3",0,0,1
20191587,"G.S.C . SIN CAMPO NO HAY CIUDAD","2",0,0,4
20191588,"COALICION CONCEJO DE FLORIDABLANCA-SAN.PARTIDO COLOMBIA HUMANA Y UNION PATRIOTICA Y PARTIDO FARC - ""COALICION DECENTES FLORIDABLANCA""","3",0,0,1
20191589,"G.S.C . COMUNALES POR FLORIDABLANCA","2",0,0,4
20191590,"COALICION CONCEJO DE GIRON-SAN.PARTIDO COLOMBIA HUMANA Y UNION PATRIOTICA Y POLO DEMOCRATICO ALTERNATIVO - ""COALICION UNIDAD ALTERNATIVA""","3",0,0,1
20191591,"G.S.C . MOVIMIENTO ACTIVO SOCIAL - MAS","2",0,0,4
20191592,"COALICION CONCEJO DE PIEDECUESTA-SAN.PARTIDO COLOMBIA HUMANA Y UNION PATRIOTICA Y POLO DEMOCRATICO ALTERNATIVO - ""COALICION DECENTES PIEDECUESTA""","3",0,0,1
20191593,"G.S.C . SALVEMOS A PIEDECUESTA","3",0,0,3
20191594,"MOVIMIENTO CIUDADANIA PARTICIPATIVA","2",0,0,4
20191595,"COALICION CONCEJO DE PUENTE NACIONAL-SAN.PARTIDO ALIANZA VERDE - MOVIMIENTO MAIS - POLO DEMOCRATICO ALTERNATIVO Y PARTIDO COLOMBIA HUMANA Y UNION PATRIOTICA - ""COALICION JUNTOS POR PUENTE NACIONAL""","1",0,0,1
20191596,"COALICION CONCEJO DE SAN GIL-SAN.PARTIDO ALIANZA VERDE - POLO DEMOCRATICO ALTERNATIVO Y PARTIDO COLOMBIA HUMANA Y UNION PATRIOTICA - ""TODOS SOMOS SAN GIL""","1",0,99,1
20191597,"G.S.C . CONSTRUYENDO FUTURO","2",0,0,4
20191598,"COALICION CONCEJO DE SOCORRO-SAN.PARTIDO CENTRO DEMOCRATICO Y PARTIDO MIRA","3",0,1,3
20191599,"COALICION CONCEJO DE SOCORRO-SAN.PARTIDO COLOMBIA HUMANA Y UNION PATRIOTICA Y POLO DEMOCRATICO ALTERNATIVO - ""ALIANZA COMUNERA ALTERNATIVA ACA""","3",0,0,1
20191600,"G.S.C . COMUNALES PRESENTE","2",0,0,4
20191601,"COALICION CONCEJO DE SINCELEJO-SUC.PARTIDO ALIANZA VERDE - POLO DEMOCRATICO ALTERNATIVO Y PARTIDO COLOMBIA HUMANA Y UNION PATRIOTICA - ""CONVERGENCIA ALTERNATIVA POR SUCRE""","1",0,99,1
20191602,"COALICION CONCEJO DE SINCELEJO-SUC.PARTIDO CENTRO DEMOCRATICO Y PARTIDO MIRA","3",0,1,3
20191603,"COALICION CONCEJO DE OVEJAS-SUC.PARTIDO COLOMBIA HUMANA Y UNION PATRIOTICA Y PARTIDO FARC - ""COALICION OVEJAS MAS HUMANA""","3",0,0,1
20191604,"COALICION CONCEJO DE TOLU-SUC.PARTIDO ALIANZA VERDE - POLO DEMOCRATICO ALTERNATIVO Y PARTIDO COLOMBIA HUMANA Y UNION PATRIOTICA - ""COALICION ALTERNATIVOS""","1",0,99,1
20191605,"COALICION CONCEJO DE IBAGUE-TOL.PARTIDO DE LA U Y PARTIDO MIRA","3",0,1,3
20191606,"G.S.C . TODO POR IBAGUE","2",0,0,4
20191607,"G.S.C  FIRME POR IBAGUE","2",0,0,4
20191608,"G.S.C  JUNTOS POR IBAGUE","2",0,0,4
20191609,"COALICION CONCEJO DE ARMERO-TOL.PARTIDO ALIANZA VERDE - POLO DEMOCRATICO ALTERNATIVO Y MOVIMIENTO MAIS - ""CONVERGENCIA ALTERNATIVA POR AMERO GUAYABAL""","1",0,0,1
20191610,"COALICION CONCEJO DE CAJAMARCA-TOL.PARTIDO CONSERVADOR Y PARTIDO MIRA","3",0,1,3
20191611,"COALICION CONCEJO DE CARMEN DE APICALA-TOL.PARTIDO ALIANZA VERDE Y PARTIDO COLOMBIA HUMANA Y UNION PATRIOTICA - ""COALICION MOVIMIENTO PARTICIPACION CIUDADANA""","3",0,99,3
20191612,"G.S.C  UNIDOS POR EL CARMEN","2",0,0,4
20191613,"COALICION CONCEJO DE CHAPARRAL-TOL.PARTIDO ALIANZA VERDE Y POLO DEMOCRATICO ALTERNATIVO - ""POR UN CHAPARRAL DE TODOS""","1",0,0,3
20191614,"COALICION CONCEJO DE CHAPARRAL-TOL.PARTIDO CONSERVADOR Y PARTIDO MIRA","3",0,1,3
20191615,"COALICION CONCEJO DE COYAIMA-TOL.PARTIDO COLOMBIA HUMANA Y UNION PATRIOTICA Y PARTIDO FARC - ""COALICION COYAIMA DIGNA LUCHEMOS UNIDOS""","3",0,0,1
20191616,"COALICION CONCEJO DE ESPINAL-TOL.PARTIDO COLOMBIA HUMANA Y UNION PATRIOTICA - MOVIMIENTO MAIS Y POLO DEMOCRATICO ALTERNATIVO - ""CONVERGENCIA POR UNA NUEVA CIUDAD""","3",0,0,1
20191617,"G.S.C  MOVIMIENTO DE UNIDAD SOCIAL Y DEMOCRATICO","2",0,0,4
20191618,"COALICION CONCEJO DE ICONONZO-TOL.PARTIDO FARC Y PARTIDO COLOMBIA HUMANA Y UNION PATRIOTICA - ""COALICION ICONONZO DIGNO""","3",0,0,1
20191619,"G.S.C  LERIDA AVANZA FIRME CON GARCIA","2",0,0,4
20191620,"COALICION CONCEJO DE LERIDA-TOL.ALIANZA SOCIAL INDEPENDIENTE Y POLO DEMOCRATICO ALTERNATIVO - ""COALICION JUNTOS SALVAMOS A LERIDA""","3",0,0,1
20191621,"COALICION CONCEJO DE LIBANO-TOL.PARTIDO CONSERVADOR Y PARTIDO MIRA","3",0,1,3
20191622,"COALICION CONCEJO DE LIBANO-TOL.ALIANZA SOCIAL INDEPENDIENTE - PARTIDO COLOMBIA HUMANA Y UNION PATRIOTICA Y POLO DEMOCRATICO ALTERNATIVO - ""COALICION ALTERNATIVA""","3",0,99,1
20191623,"COALICION CONCEJO DE NATAGAIMA-TOL.PARTIDO ALIANZA VERDE Y PARTIDO COLOMBIA HUMANA Y UNION PATRIOTICA - ""PRIMERO NATAGAIMA""","3",0,99,3
20191624,"COALICION CONCEJO DE ORTEGA-TOL.PARTIDO DE LA U Y PARTIDO MIRA","3",0,1,3
20191625,"G.S.C  PRIMERO PURIFICACION","2",0,0,4
20191626,"COALICION CONCEJO DE PURIFICACION-TOL.PARTIDO COLOMBIA HUMANA Y UNION PATRIOTICA Y POLO DEMOCRATICO ALTERNATIVO - ""COALICION ALTERNATIVA POR PURIFICACION""","3",0,0,1
20191627,"G.S.C  SIEMPRE POR SUAREZ","2",0,0,4
20191628,"G.S.C  MOVIMIENTO 100% VENADISTA","2",0,0,4
20191629,"COALICION CONCEJO DE VENADILLO-TOL.""COALICION VENADILLO""","2",0,99,4
20191630,"COALICION CONCEJO DE VILLAHERMOSA-TOL.""COALICION POR VILLAHERMOSA""","2",0,99,4
20191631,"COALICION CONCEJO DE CALI-VALL.PARTIDO COLOMBIA HUMANA Y UNION PATRIOTICA Y PARTIDO FARC - ""COALICION CONVERGENCIA HUMANA""","3",0,0,1
20191632,"COALICION CONCEJO DE ANDALUCIA-VALL.PARTIDO CENTRO DEMOCRATICO Y PARTIDO MIRA","3",0,1,3
20191633,"COALICION CONCEJO DE ANDALUCIA-VALL.PARTIDO COLOMBIA HUMANA Y UNION PATRIOTICA Y POLO DEMOCRATICO ALTERNATIVO - ""CONVERGENCIA ALIANZA POR EL CAMBIO ANDALUCIA""","3",0,0,1
20191634,"COALICION CONCEJO DE ANSERMANUEVO-VALL.PARTIDO ALIANZA VERDE Y PARTIDO MIRA","3",0,99,3
